NOC,Athletics,Swimming,Gymnastics,Cycling,Rowing,Shooting,Fencing,Canoeing,Wrestling,Football,Boxing,Equestrianism,Judo,Basketball,Handball,Volleyball,Weightlifting,Water Polo,Archery,Diving,Tennis,Table Tennis,Badminton,Modern Pentathlon,Sychronized Swimming,Baseball,Rhythmic Gymnastics,Taekwondo,Beach Volleyball,Triathlon,Softball,Rugby Sevens,Trampoling,Golf,Hockey
AUS,0.44184053833013914,0.8093922214976105,0.002876101515336186,0.7677006120300237,0.47533827000178724,0.34772598167938634,0.017857972502948353,0.579853858943677,0.03427919424304239,0.0020844320393690443,0.15758568061011427,0.35516007821674894,0.1745895567079921,0.11221852263219956,0.044706808301080585,0.029144683573166942,0.14665637179327332,0.05908619454662349,0.6634359178403199,0.524277341558218,0.6100725891064797,0.002597730773003252,0.018023757606667253,0.1672990871684174,0.03101014115533484,0.45957324318776893,0.041623481532614276,0.34417615148097447,0.4348170302029954,0.8164299889772954,0.9713878793351498,0.7068893398530326,0.15824721817460263,0.07934323111654655,0.7326651076507722
PAN,0.28844954527646927,0.022176795385657467,0.025774214099185174,,,0.19472198300122504,0.009276688678618894,0.3212009940907808,0.11118127342964061,,0.24560435356965157,,0.1900135464375051,0.00069911250998667,,,0.12787969835187454,,,,,,,,,,,0.14269837158344997,,,,,,,
JAM,0.7903483565689503,0.02483885833501206,0.02076937602593358,0.19303886431156386,,0.1927342740525262,,,,,0.059868107469537725,0.11159693884093254,,,,,0.19701595185984422,,,0.044011253454934986,,0.0072685319465871645,0.04255626407898637,,,,,0.29188442118233465,,0.03767456848293651,,,,,
SDN,0.18810987077374197,0.01898236549571326,,,,0.003970913365221191,,,,9.628946970598557e-06,0.04569111689880614,,0.048138195712394985,,,,0.01532378040374488,,,,,0.007922216400009867,,,,,,,,,,,,,
COM,0.037042039963231355,0.01898236549571326,,,,,,,,,,,,,,,0.02996386922237377,,,,,,,,,,,,,,,,,,
TZA,0.015991920802582976,0.01898236549571326,,,,,,,,,0.04569111689880614,,0.048138195712394985,,,,,,,,,,,,,,,,,,,,,,
JPN,0.16530282865408527,0.524954124237166,0.7758458725594382,0.18096806836798238,0.015369240460611253,0.3271001224990997,0.10124197585980148,0.11861948797711673,0.8256706142283071,0.9448245560150683,0.4210963230109403,0.0019961984762534393,0.8984069700948267,0.00010416323916332094,0.07034986017569564,0.07554542470050826,0.11154922904340316,0.00263139717418105,0.49137432319304264,0.012139022805311811,0.028966537775690616,0.09980416014675178,0.160541095241908,0.16085218972523113,0.8716820074529211,0.23499096110437886,0.021406952861380755,0.44042699563606097,0.02765874233212323,0.009754911391203897,0.9574251056877604,0.06020066889631993,0.07283995258458882,0.17434156907253262,0.01970852037432454
GBR,0.6241309784834298,0.3577566932704527,0.2605133921906089,0.5907520579919883,0.6783900868474245,0.4419846428466461,0.1051332064902192,0.41968127304030506,0.16224313033547136,0.04231906690800171,0.6084419838022084,0.5853789571203423,0.48179547702645575,0.06491228231786093,0.044706808301080585,0.025059023044901214,0.13245668012071288,0.059679257434665886,0.08827235003874935,0.4230661959068336,0.5393258435307211,0.002597730773003252,0.3523618996712454,0.587194327460974,0.02050782252143747,,0.07217292755462013,0.5636192213082878,0.042489218630156714,0.8574239583694485,,0.7214684399503362,0.12524084195352464,0.7739405152639458,0.24187215478186924
KOR,0.11376466038800513,0.08569634725942175,0.40008714915186866,0.012802453796612493,0.02028864863738117,0.4684477625462394,0.261941978857203,0.03070856803868447,0.8034041052937145,0.5681806151798853,0.4338476363041892,0.03802528873240617,0.8373179179274877,0.16307417758771806,0.701705083581576,0.35067319888662285,0.2142962802231423,0.06083542604356194,0.9567824218908767,0.044011253454934986,0.06421058038782247,0.7966717312810173,0.7919214838296256,0.14259506608854644,0.013028944940508642,0.994703386788954,0.08355516484793309,0.9297346948774822,,0.5304100720931721,,,,0.7085413649491598,0.3552370129007987
TUR,0.20661010326055326,0.025144794419529538,0.03530871451025975,0.0823355470359203,0.15617555956303925,0.07674464789364147,0.012460560957831589,0.24287266889327397,0.7082902278465139,0.0002849539181446027,0.3837212019473174,0.08081764594580443,0.18837702641340728,0.01312472415771685,,0.05060690876363153,0.679693452221673,,0.00342643726169965,0.03839740822160634,0.12258124052352853,0.0072685319465871645,0.033914482408287774,0.11134403669471878,,,,0.7990921030264074,,,,,,,
PER,0.034236693251544215,0.023610253398681856,0.07010317972086082,0.07566156485016884,0.24090409727882364,0.016284345460959873,0.04326713341964967,0.24287266889327397,0.04966305887942332,9.700513506618443e-06,0.2739045974932137,0.16882426765919814,0.2121798693040515,0.011617142605202408,,0.44461446333329757,0.20338185845294757,,,0.044011253454934986,0.12258124052352853,0.0072685319465871645,0.033914482408287774,0.11134403669471878,,,,0.3940523922030433,,,,,,,
IDN,0.013563545274200986,0.030035155993869998,,0.002466680012896862,0.22673437629933943,0.08701119933840847,0.01341922700737924,0.026934548871665725,0.1111192069055212,,0.10914640260396162,,0.16888715070523308,,,,0.2930154203717684,,0.3622749459275753,0.03619015802554224,0.0049079174486179305,0.013235271714701178,0.7074296372311935,,,,,0.2938048895579329,0.17371632598981687,,,,,,
NGA,0.6384035350696629,0.006462043535461509,,,0.25172905889742825,,,0.05534561472327611,0.012443548719578559,0.6100099437733071,0.27871632046500167,,0.035446037861044326,0.00031414695296352066,0.026564200177378153,,0.3387725420576045,,,,0.02455386263468828,0.015802096131685806,0.05753401519478713,,,,,0.1845908226813102,,,,,,,
TJK,0.41614678379444003,0.02337962468866477,,,,0.0337717404785351,,,0.2777971929426939,,0.3076452637067287,,0.3155020359153043,,,,0.11312645117701772,,0.10254685203580942,0.024101402001276428,,,,,,,,0.15800280444806145,,,,,,,
DNK,0.3711110066019617,0.19986228366901201,0.05753050754411867,0.615002443293275,0.6714206454527892,0.32500518510417375,0.12348862435849596,0.40312475530785047,0.16359672226452945,0.15516607472055743,0.2115312872569266,0.19471598803795734,0.12340923933320998,,0.4141414528969423,,0.0931988593196815,,0.025093653066924557,0.044011253454934986,0.034837497307411945,0.6614683208525571,0.3823203531166133,0.059116889417939626,,,0.05113933757580163,0.255787861470737,,0.25490210373496325,,,0.12524084195352464,0.19738189824234964,0.12355265818874979
MDA,0.03022576940075442,0.006289438635137873,,0.041007603539341964,,0.6465260789751166,,0.5486088358022715,0.17879005168758946,,0.5931120838127834,,0.11127767384710899,,,,0.36437681818901446,,0.04713857674601118,,0.14869812527853773,,,,,,,0.1845908226813102,,,,,,,
BGR,0.3638161842539846,0.13946163091820074,0.33925326050656585,0.123353222300964,0.44612711427732515,0.7135106422321709,0.04326713341964967,0.6032712687308791,0.654145333695599,,0.6300580390492864,0.42292840854241803,0.4253449864469022,0.7503651693769283,,0.5132819355771697,0.8275126804481996,0.14098976997809706,0.06868556135987618,0.044011253454934986,0.5501409238081992,0.0072685319465871645,0.033914482408287774,0.1664198104884609,0.02050782252143747,,0.6934284208173278,,0.07221338877945724,,,,,,
PAK,0.037042039963231355,0.008567430855830682,,0.0004631396493929382,0.049563890133440265,0.0057962848177712115,,,0.2190459599793427,,0.1622909707675234,,0.10286346587476268,,,,0.025455752912496552,,,,,0.007922216400009867,,,,,,,,,,,,,0.03537465944725901
AFG,0.0024298610384901396,,,,,,,,0.05548836030304019,,0.09056453816850361,,0.002527133940892709,,,,,,,,,,,,,,,0.5170720307402765,,,,,,,
KWT,0.042744294761385596,0.062083867552704786,,,0.1936639655934338,0.5349591620725633,0.031134242799753523,,,0.02259291136721936,0.2165886608833575,,0.055005542815142895,,0.012622423862634619,,0.2838389059885272,,,0.044011253454934986,,0.09046479685520117,,,,,,0.21113065443762077,,,,,,,
GHA,0.01905160942619553,0.01800159534733638,,,,,,,,0.1386870854823391,0.15098320655394035,,0.11403648406666231,,,,0.05608355650286459,,,,,0.006626747449559909,,,,,,,,,,,,,
BHR,0.3025482618265579,0.04681938267483623,,0.1031048906757989,,0.21832873261703192,0.12348862435849596,,0.2953504535634962,,,,,,,,,,,,,,,0.1534543760428673,,,,,,,,,,,
SWE,0.3796388249350574,0.3319396850383032,0.005310988221054642,0.7000315739629197,0.02031082038508855,0.3758485973053788,0.3712915809910099,0.5099917006770635,0.4961050170379446,0.1740991245898273,0.44587533467954327,0.3043646031174261,0.051542644889341065,0.012307549117177657,0.621014000737704,0.025059023044901214,0.20338185845294757,0.039700689515214334,0.13260944941039152,0.25624757963284617,0.7281581857790552,0.3286991142543148,0.030558099198750993,0.1900192171559726,0.03101014115533484,,0.16003092583714532,0.1726251765331432,0.042489218630156714,0.7880899565075072,,,,0.7739398926407485,
IRQ,0.049109954400536594,0.036551629974873635,,0.008496320078070269,0.15617555956303925,0.2027623315429821,,,0.07406118726469925,0.0008246626644217265,0.09629073938637162,,0.2121798693040515,,,,0.12150528285457929,,0.05813585603887096,,,0.007922216400009867,,,,,,0.3940523922030433,,,,,,,
QAT,0.1687166917408139,0.10433465133473445,,,,0.21563626352359516,0.03348510281606499,,,0.02259291136721936,0.36642696237254857,0.05667244755988992,0.14239523155460687,,0.043696657848394556,,0.451071099751597,,0.14972711671669237,,,0.11315708185370303,,,,,,0.12658507625619805,0.10468403060530615,,,,,,
TUN,0.31819547917745655,0.47679414881236803,0.02891933930442457,0.1400408229370985,0.19190910366342848,0.19472198300122504,0.2123805561933478,0.211665650169837,0.1280627124507381,0.0032038692814313307,0.2079110164379924,,0.04825638480597104,0.07484500527884352,0.00837280842627102,0.00727478723965328,0.16558120256015915,,,,0.0429639442949455,0.0072685319465871645,,,,,,0.23510899147822573,0.027737282572595338,,,,,,
URY,0.05254576025723477,0.024250712727539047,,0.14614789460353575,0.05918791129795564,0.22324698371265456,0.12348862435849596,0.1993465364650669,,0.10303019533998245,0.27779368812518207,0.16882426765919814,0.1869043937871325,0.012307549117177657,,,0.20338185845294757,,,0.044011253454934986,0.13517257599691582,,,0.7850796275379318,,,,,,,,,,,
GAB,0.08170327113453212,0.038185929750694965,,,,,,,,0.0021703716728596395,0.1616315564852413,,0.10928019089905318,,,,,,,,,,,,,,,0.41145771971053174,,,,,,,
COL,0.16239641860544551,0.008970811877162678,0.03530871451025975,0.27130333693445896,0.15617555956303925,0.005264181438345053,0.04326713341964967,,0.3136033314909009,0.000492130367065378,0.4389545579649911,0.075119034844586,0.48177638772867115,,,,0.41863814862976706,,0.05813585603887096,0.044011253454934986,0.12258124052352853,0.0072685319465871645,,,0.02050782252143747,,,0.3940523922030433,,0.03767456848293651,,0.11296321200246758,,0.03384653311564443,
SLV,0.08973415004395266,0.006462043535461509,,0.008496320078070269,0.19190910366342848,0.0028058004487481357,,,0.18456552958676906,0.0004629502643114366,0.24560435356965157,,0.181608804010663,,,,0.20338185845294757,,0.06868556135987618,,0.0429639442949455,,,,,,,,,,,,,,
COD,0.03300173151452647,0.006462043535461509,,0.002306868411788751,,,,,,,0.08520793963971761,,0.024951088600525074,0.012766978386990858,,,,,,,,0.006626747449559909,,,,,,0.1845908226813102,,,,,,,
CHL,0.02493631330180702,0.052281339456382483,0.03062312124162191,0.04549648426589674,0.06110169702064009,0.2842951434641213,0.06058894965463918,0.3625018701657695,0.19464729960616037,0.8926499076655903,0.09474566273800365,0.009652810821053733,0.17549859259465894,,,,0.34010600995580054,,0.0540031306375178,,0.7440976560527507,0.0027407774977874586,,0.054952393194261144,,,,0.2746184621854119,0.0810019409034648,0.03336606569757366,,,,0.07934323111654655,
VEN,0.024652366164311247,0.036551629974873635,0.07010317972086082,0.026991044612617376,0.22501949912447708,0.2614511348029911,0.12348862435849596,0.2875604517005447,0.07834536756274839,0.007838048325945876,0.32661233544579565,0.16882426765919814,0.04397641000046788,0.012307549117177657,,0.05958601343664672,0.20338185845294757,,0.03005567708408142,0.044011253454934986,0.13517257599691582,0.002137771903880126,,,0.013028944940508642,,,0.41145771971053174,0.03834086436000364,0.11904743948419591,0.02252101892103731,,,,
AUT,0.2726510190613744,0.13620253530965365,0.014673007331550992,0.010917419299028815,0.17825991859037926,0.48499705837119045,0.014563001487701434,0.2157915466106505,0.03315751780233495,,0.10197069135976713,0.2675468007777983,0.4113568312759288,,0.02607647965151434,,0.056833850143412974,,0.06868556135987618,0.024679934562114657,0.05323450808986437,0.009305285413951786,0.0012821280758816898,0.054361209737953116,0.017555251721708274,,0.0613243748971636,0.18747818280259712,0.030775079572901865,0.466112432638364,,,,0.07934323111654655,0.006109168130549954
HND,0.039678874523226444,0.022176795385657467,,,0.09294667436125416,0.1927342740525262,0.04326713341964967,,0.1280627124507381,0.0007617664230003329,0.24560435356965157,,0.06770886501297256,,,,0.19701595185984422,,,,,0.0072685319465871645,,,,,,0.29188442118233465,,,,,,,
NIC,0.09735604104974803,0.05279139709902824,,0.02396483568691873,,0.21617049048994927,,,0.050984191292407416,,0.24560435356965157,,0.181608804010663,,,,0.19701595185984422,,,,,,,,,0.0010445411946877839,,0.29188442118233465,,,,,,,
CAN,0.36630645057360367,0.410660328750748,0.014479944713024589,0.5256698297381145,0.49521004189621853,0.10172913619244216,0.005883700409458695,0.3277339607847939,0.39838170035361686,0.9105144982167526,0.42676345721291925,0.22418367573717918,0.19786492788184926,0.0019444562967217826,0.012622423862634619,0.013807316200033464,0.20338185845294757,0.0018437379713191209,0.020763894789858486,0.3198213063225249,0.08342340973513843,0.0027407774977874586,0.02511316855837861,0.06337519020688667,0.7498334323284309,0.049607714960891655,0.10314849202371994,0.2944171680139998,0.25473027015845795,0.5803356865912614,0.009352934989341475,0.9587513935340023,0.8430893073675041,0.19738189824234964,0.01204562503168831
ISR,0.0327615324983242,0.013439649364311284,0.028587328014692468,0.2213703880416737,,0.02625339794818762,0.10994152525462829,0.25967791342604724,0.08283291571252015,0.007838048325945876,0.2165886608833575,,0.4484827758347355,,,,0.13005176176837352,,,,0.10803981123754518,0.11315708185370303,0.11219914697587065,,0.16306783420754362,,0.040833958083908044,0.1672951430944124,,0.06444401873576983,,,,0.07934323111654655,
MEX,0.3336515843754882,0.036551629974873635,0.008157070660970617,0.049200379753503005,0.0322095631434229,0.033180169115683576,0.15622997926755994,0.027217463414077953,0.07384863924603868,0.22605046534043416,0.4870848210568512,0.049034913264158916,0.05426797785047978,0.001369047352165201,,0.029144683573166942,0.2164615310646236,0.04700984079203661,0.2928555409290925,0.3852868526733735,0.10572191856487859,0.0027407774977874586,0.05520481430994175,0.11134403669471878,0.02050782252143747,,,0.6927775692132605,0.03834086436000364,0.03767456848293651,,,,0.19738189824234964,0.00023244584024164621
ETH,0.7320454725712092,0.0019781877952995608,,0.0066286829237768834,,,,,,,0.13534339507450133,,,,,,,,,,,,,,,,,,,,,,,,
UZB,0.019614462301950436,0.006289438635137873,0.3190881471452433,0.041007603539341964,0.0038834866437295465,0.09352541817225338,0.04326713341964967,0.036028369069339324,0.571718874567198,,0.7029907866791338,,0.4849324136237112,,,,0.2673412437629926,,,,0.14869812527853773,0.0060793007758821885,,,,,0.07588024452552737,0.13811683260435176,,,,,0.43209868696207515,,
DZA,0.4715810775534193,0.0050897639371298466,0.00020879042124239184,0.10228010993086109,0.15414041446337098,0.2027623315429821,0.024546423543793425,,0.10366896147658004,0.08955968549145348,0.3485819469107623,,0.2132340646400735,,0.007101535825413596,0.014615534016070813,0.03086298142713571,,,,0.0429639442949455,0.0072685319465871645,0.001491133338382617,,,,,0.3940523922030433,,,,,0.43209868696207515,,
BEL,0.3754926059994364,0.11841376117169755,0.015650613805535677,0.3478544208210246,0.18072476335826565,0.28285460411155366,0.02953040832363412,0.0189979831921524,0.14174223453927617,0.08678734540174914,0.283787586239198,0.22120034468043695,0.5982677487158419,,,0.006287960857520212,0.2838389059885272,0.0002728323291149031,0.07486753300123941,0.044011253454934986,0.5932289862241817,0.10787455819727869,0.11219914697587065,0.7850796275379318,0.0743918778918783,,0.040833958083908044,0.1672951430944124,0.10468403060530615,0.05102591919486999,,,,0.07934323111654655,0.32218627553042123
BRA,0.4173804761726008,0.27969986512038914,0.2957224436203884,0.022142557666241437,0.015611791359771492,0.21691671849008742,0.041657490045853236,0.3240789886124737,0.07453854255776826,0.8352453454370833,0.36544893620565466,0.3855121804191074,0.6533022083579773,0.08864140472495803,6.198813847219698e-05,0.5097653831909253,0.13927427582793028,0.002979842418727966,0.059278002330159625,0.041495220549648396,0.026644407969617447,0.0042889933798727345,0.05701539734900863,0.07023345841865083,0.0005016244839192414,,0.05622783798775858,0.4525730927669615,0.8710061501436299,0.0942064910663183,,0.007090421441115896,0.4171583578637699,0.32131049757612573,0.07705815178248084
ZMB,0.146527152792312,0.006462043535461509,,,,,0.005368003869828435,,0.06278701656843426,0.0004629502643114366,0.08269687293811886,,0.035446037861044326,,,,,,,,,,0.05520481430994175,,,,,,,,,,,,
BFA,0.015991920802582976,0.0025136575919653048,,,,,0.0034484547554831397,,,,0.04569111689880614,,0.048138195712394985,,,,,,,,,,,,,,,,,,,,,,
POL,0.37439742632784173,0.15163206056889397,0.5494262298628811,0.22339394709013533,0.4505867850299843,0.6014726132317326,0.562462957995831,0.46870475890590824,0.505842337188995,0.9780527722993952,0.26402441777705943,0.04317827729651615,0.25345574450857267,0.07484500527884352,0.021729807621003922,0.012262847851367553,0.651477380517767,,0.3242808578011109,0.044011253454934986,0.04058594266873794,0.0072685319465871645,0.001491133338382617,0.6971805927395731,,,0.07588024452552737,0.23510899147822573,0.027737282572595338,0.023676956438391968,,,,,0.006109168130549954
CYP,0.030473350260620796,0.04086710570623594,0.025774214099185174,0.10228010993086109,,0.07891271442508972,,,0.2258229097439077,,,,0.1416681351706865,,,,0.11789556732413431,,0.1196163659441936,,0.05323450808986437,,,,,,0.06018462776178425,,,,,,,,
SVK,0.09735604104974803,0.249951627232021,0.023318398462152137,0.039301869851677246,0.09294667436125416,0.6673541200657855,,0.7470698988828457,0.2383729548855173,0.0007617664230003329,0.24560435356965157,,0.3686826045634896,0.011617142605202408,,,0.20617338126533696,0.00833247217280714,0.03553643699066633,,0.03609039582377051,0.009305285413951786,0.04255626407898637,,0.02050782252143747,,,,,0.009901029605400765,,,0.43209868696207515,,
SRB,0.20830291201091702,0.15333890569188846,,0.04657246169779505,0.09294667436125416,0.3757107353657493,,0.23350420491130927,0.3899694119963246,0.0007617664230003329,0.24560435356965157,,0.181608804010663,0.9815811919494943,0.02850400637456989,0.41201571665807496,,0.9884948580130062,,,0.2865949509873311,0.0072685319465871645,,,,,,0.5150212961641998,,,,,,,
CZE,0.45688806077227884,0.014752992832500592,0.02382085380122004,0.13274763347065655,0.2337997226197514,0.6805398729983104,0.04326713341964967,0.5303435988174863,0.08853068738661897,0.041861328077548283,0.28516874706063755,0.11159693884093254,0.2121798693040515,0.006737992741177643,0.012622423862634619,,0.14468967964301538,0.06083542604356194,0.08630353065306197,0.044011253454934986,0.5722130571423477,0.0072685319465871645,0.033914482408287774,0.5483838952630392,0.02050782252143747,,0.08355516484793309,,0.07221338877945724,0.44868739624006615,,,0.3242165514753393,0.07934323111654655,
CIV,0.08118422923711609,0.0227754136293833,,,,,0.005640668019368256,0.09213687713334816,0.050672140571505375,9.700513506618443e-06,0.08269687293811886,,0.035446037861044326,,0.009629174195370146,,,,0.019608220875819427,,0.0340554205919138,,,,,,,0.41140503256488536,,,,,,,
IRN,0.21155463704940125,0.012515950097301198,0.021602232203074164,0.055913411983661704,0.15617555956303925,0.008713773148062117,0.04326713341964967,0.24287266889327397,0.6415751890929567,9.700513506618443e-06,0.026181941458597435,0.21826409249467058,0.09004569424949714,0.01312472415771685,,0.02463267220287513,0.46496125902690866,0.00964239666946086,0.05813585603887096,0.03839740822160634,,0.009305285413951786,0.033914482408287774,,,,,0.7417616485567599,,,,,,,
MNE,0.04254367728396776,0.05890699391353686,,0.1400408229370985,0.12850068034951315,0.5381659388585881,0.016549276627398617,0.16933025766797935,0.18456552958676906,0.0032038692814313307,0.292691028824794,,0.1900135464375051,0.06493626552507924,0.6333714768840351,0.6968673128648223,,0.7018262333868229,,,0.0429639442949455,0.0072685319465871645,,,,,,,,,,,,,
NZL,0.5291920041510633,0.10099516614409379,0.02035873400736576,0.5150312057273232,0.6576467981995705,0.4063074337252764,0.04326713341964967,0.6896443540298856,0.11533209216585999,0.020612071293378064,0.34332621157022913,0.6656862608436519,0.09499523266484992,0.041675775330390664,,,0.06716887627319604,,0.04527204953301298,0.03381928435019355,0.1637149849713486,0.002597730773003252,0.030558099198750993,0.44502717541221476,0.013028944940508642,,0.10293206560761398,0.18989983313420414,0.03834086436000364,0.06910090573758636,0.02252101892103731,0.7068893398530328,0.24923576294177144,0.8113864478243995,0.13796075679103145
CHN,0.22376043408348684,0.4126056440554905,0.9030598961734121,0.07228391855254021,0.0359435186537432,0.8800708960179414,0.12061620760088575,0.051168067671729385,0.3224665415798005,0.039465573035160066,0.6932239404731451,0.13987430140954915,0.5852427990173347,0.011617142605202408,0.014015470363972929,0.821672276061833,0.7059036796600108,0.013706360705143193,0.21752436482359394,0.894318627604247,0.09209069361037116,0.9593767058454016,0.7803743290010943,0.17968383599882184,0.02050782252143747,0.010613884899851014,0.07588024452552737,0.756048981496607,0.42188492622043794,0.03767456848293651,0.029421133886592274,,0.8031842356793106,0.6533127889060093,0.6507368665912582
MAR,0.3808474411661258,0.05279139709902824,0.0002145847123795011,0.021041703951828045,,0.0009469856892404617,0.016549276627398617,0.10793980654144092,0.026237707041887912,0.0004769638180708845,0.26072292433019706,0.21826409249467058,0.08099572090911906,0.012766978386990858,,,0.19701595185984422,,0.019608220875819427,,0.13517257599691582,0.007922216400009867,,0.1664198104884609,,,,0.11164998530828464,,,,,,0.03384653311564443,
FRA,0.4368277330088833,0.610975159760562,0.09564128537883622,0.5173866784950539,0.28285215478004627,0.3399613308518621,0.810651588990856,0.562296360735857,0.31889638538649745,0.3501117168581596,0.5924865260020475,0.5896711621411492,0.7534673486893615,0.6190065492755457,0.7493263165166398,0.021165740397869563,0.22579857986205715,0.02565153775318798,0.3110072602935126,0.017060519249997234,0.4820999349085235,0.1860009855713509,0.01242773203878251,0.5853554360720366,0.05908777149140499,,0.06638605616432448,0.6936142906717667,0.07420159849221628,0.1441625301052095,,0.060200668896319774,0.24923576294177144,0.19738189824234964,0.041895125658774714
GRC,0.3264995434478073,0.05437524415903792,0.41454896801224095,0.06189617967895075,0.23752780151881892,0.21697430685455435,0.024546423543793425,0.11596783917795082,0.49621229059654376,0.048496850896526444,0.06573132660670535,0.08188663468816043,0.29739227516924344,0.04245696507097896,0.051598631192222764,0.021165740397869563,0.5649967115472911,0.2155980349035421,0.08630353065306197,0.33881618302535177,0.0818910485431753,0.008822654815835074,0.01601937148162578,0.033160435349941245,0.02050782252143747,0.054219084848904656,0.2815519548433597,0.5873641920666736,0.07972281315337153,0.24655051600322134,0.019234813637758377,,0.17309349561537116,,
UKR,0.416838881976009,0.16667891411571306,0.5651925129103251,0.40752318154826656,0.3802806317449391,0.5449121911182403,0.5669360738554609,0.5982071466380638,0.5338400913577743,,0.7524341161389608,0.06686062174070573,0.2973555430524085,0.07484500527884352,0.9699311326646549,0.027340506024262766,0.5526398739497398,0.1193208257894059,0.5494135995702645,0.25325484253375113,0.032091674651685276,0.0072685319465871645,0.033914482408287774,0.5753770910708095,0.017555251721708274,,0.38795744619147854,0.23510899147822573,,0.03767456848293651,,,0.46813702878175883,,
HUN,0.22208100302103945,0.4932039678966956,0.3286986193288687,0.0988278823100421,0.04264017578637849,0.21315599186261375,0.6016421031169524,0.8804603892736977,0.4220923290460985,0.0032038692814313307,0.5049168201796648,0.12417970741395808,0.43086486014479036,,0.5729375686565963,,0.36363875955198,0.6202669325809543,0.06868556135987618,0.044011253454934986,0.04093205554244455,0.0072685319465871645,0.033914482408287774,0.7087838960997193,0.017555251721708274,,0.07588024452552737,0.23510899147822573,,0.03767456848293651,,,,,
CHE,0.08030214613738743,0.048669728703878576,0.06421754866445746,0.5860001507002263,0.21556005773582793,0.43973963083587764,0.6010131069203362,0.10793980654144092,0.08578354833944295,0.09700629445444868,0.19261766575054803,0.6911426049093775,0.4101912277744648,,0.043696657848394556,,0.2492504851193417,,0.019608220875819427,0.10523014565330861,0.6153225972426634,0.009305285413951786,0.02929417631796363,0.06666566851775012,0.017555251721708274,,0.11997985855341148,0.2604401356436151,0.09052374565118887,0.7573838243905314,,,0.17309349561537116,0.07934323111654655,0.09264423283581374
ITA,0.42152525419791764,0.2561189132657843,0.2581473774181279,0.7331694526437447,0.4519482547209146,0.6825779457736016,0.6903976735164864,0.3809414498204646,0.30033221447632796,0.04533719420505219,0.6751526151432787,0.43581735518035253,0.4991860414425499,0.8608053045886677,,0.5380298136647252,0.2991522055967161,0.7134998807328895,0.5716522708502786,0.6126108881607865,0.010581166348639363,0.008822654815835074,0.01601937148162578,0.2985731053360309,0.029628516843795322,0.0022215081038083557,0.5367513436778885,0.5299515282815661,0.1992041234913523,0.10729418785135234,0.019234813637758377,,0.17309349561537116,0.07934323111654655,0.006109168130549954
MYS,0.06684510966916447,0.010942790889951667,0.02891933930442457,0.006047285702334775,,0.060156828386632444,0.04326713341964967,0.10793980654144092,0.11818190613072574,0.01021968788741253,0.1622909707675234,,0.048138195712394985,,,,0.02996386922237377,,0.05813585603887096,0.302042340798709,,0.0072685319465871645,0.10741689139300166,,,,,0.3940523922030433,,,,,,0.03384653311564443,0.00013348236996894584
LVA,0.2281701888691744,0.05279139709902824,0.5650900265332622,0.36889439321533524,0.15617555956303925,0.19472198300122504,0.04326713341964967,0.3212009940907808,0.18456552958676906,,0.2739045974932137,,0.32190135691205135,0.07484500527884352,,,0.48270396952428213,,,,0.0429639442949455,0.0072685319465871645,,0.5618455838152004,,,,,0.6040584310665068,,,,,,
HRV,0.5311274447845804,0.046864154464348134,0.41264089210211286,0.1713535038472556,0.6716204568306066,0.46675047647122736,0.009276688678618894,0.07001079009175393,0.21855601810512926,,0.30739761262805987,0.11159693884093254,0.1900135464375051,0.06067129319608743,0.7975708198763577,0.1358686436909881,0.8096169046612999,0.529317826562501,,0.03381928435019355,0.4305193549383096,0.009305285413951786,,,,,,0.5794142311911554,,,,,,,
ESP,0.2451351066933911,0.15426582907519149,0.23216774743098376,0.46805148435127614,0.10407452800027006,0.17037344261373366,0.019181798353671883,0.5364552624944396,0.17663667562695967,0.2992302052134535,0.3136636428504029,0.14968265173120135,0.3620234248213771,0.8355024236230677,0.5214500959369729,0.02463267220287513,0.2492504851193417,0.5806819912126093,0.44462439712443047,0.03322178505453607,0.7382125838612001,0.008822654815835074,0.35220481166282863,0.04917376371836264,0.7342269695443386,0.06225508122226448,0.6209302466212542,0.5082583711397793,0.4204952831891679,0.5304100720931721,,0.060200668896320135,,0.19738189824234964,0.5048341546118251
SVN,0.347034237384421,0.07336446080509684,0.03148886265837031,0.06346585742969972,0.32399379097429665,0.5840679007126081,,0.27992071684183983,,,,,0.5780058069028423,,0.02361258451316977,,,,0.02969727422481266,,0.11370197561741854,0.008822654815835074,0.02019660971979796,,,,,0.23630492700631264,,0.24655051600322134,,,,,
LTU,0.32124475276916914,0.07356141639051417,0.02891933930442457,0.1400408229370985,0.5153748444886743,0.6465181495121954,,0.39589506238247457,0.41173582102820805,,0.292691028824794,,0.1890465655008955,0.6161188896915378,,,0.46903728030101144,,,,0.0429639442949455,0.0072685319465871645,0.001491133338382617,0.7902287159902605,,,0.07588024452552737,,,,,,,,
IND,0.0051280338136904,0.033062739644647884,0.018232571699954316,0.003420235223891549,0.12984538465420042,0.5240868801006515,,,0.6188458052834372,0.0003559715100511973,0.44016672712987426,0.11778394900051775,0.048138195712394985,0.01661079093409914,,,0.3511475905414768,,0.016913549930725556,0.06851858844846485,0.08399696725463834,0.015802096131685806,0.38092141662583145,,,,,,,,,,,0.14229945302772842,0.029734888950047802
